 
TIMESTAMP                           SUM                MEAN              VARIANCE
2012-04-28T19:21:32.000Z       0.9507081519716423    0.9507081519716423     0.0
2012-04-28T19:21:33.000Z       1.9483746934256458    0.9741873467128229     0.0011025451713885706
2012-04-28T19:21:35.000Z       2.8498563265978802    0.9499521088659602     0.0023133128461763136
2012-04-28T19:21:36.000Z       3.7767040033212167    0.9441760008303042     0.0016756622602758207
2012-04-28T19:21:37.000Z       4.720754651617985    0.944150930323597     0.0012567498378583985
2012-04-28T19:21:38.000Z       5.598192760208429    0.9330321267014048     0.0017471666342199702
2012-04-28T19:21:39.000Z       6.632504892995014    0.9475006989992877     0.0029213492855567555
2012-04-28T19:21:41.000Z       7.593517364955693    0.9491896706194616     0.002526834674404385
2012-04-28T19:21:42.000Z       8.605467858794704    0.9561630954216337     0.002648638221347778
2012-04-28T19:21:43.000Z       9.52922496927289    0.952922496927289     0.002459359871657955
2012-04-28T19:21:44.000Z       10.471979674121702    0.951998152192882     0.002222822429560446
2012-04-28T19:21:46.000Z       11.440594501781572    0.9533828751484643     0.0020437571552013698
2012-04-28T19:21:47.000Z       12.447501818199171    0.9575001398614748     0.002093818352255596
2012-04-28T19:21:48.000Z       13.39858151893375    0.9570415370666965     0.0019356998334093877
2012-04-28T19:21:49.000Z       14.286454003668663    0.9524302669112443     0.0021163927462928872
2012-04-28T19:21:51.000Z       15.261098937864059    0.9538186836165039     0.002006143111699128
2012-04-28T19:21:52.000Z       16.22299115664226    0.9542935974495448     0.0018845934007477635
2012-04-28T19:21:53.000Z       17.13015151109858    0.9516750839499211     0.0018971539984684654
2012-04-28T19:21:54.000Z       18.127331401895276    0.9540700737839619     0.001900740103907132
2012-04-28T19:21:55.000Z       19.080257953737416    0.9540128976868708     0.0018007665331914858
2012-04-28T19:21:57.000Z       19.980550471847405    0.951454784373686     0.0018481510247168708
2012-04-28T19:21:58.000Z       21.034636103734655    0.9561198228970299     0.0022389206903979044
2012-04-28T19:21:59.000Z       21.97936746096675    0.9556246722159457     0.0021427905746375887
2012-04-28T19:22:00.000Z       22.952002748026437    0.956333447834435     0.002061682476101408
2012-04-28T19:22:02.000Z       23.96387036595723    0.9585548146382893     0.0020991408015288266
2012-04-28T19:22:03.000Z       24.87965242595591    0.9569097086906121     0.002085540882523833
2012-04-28T19:22:04.000Z       25.792020473097285    0.9552600175221219     0.0020788077573451903
2012-04-28T19:22:06.000Z       26.735526515120412    0.9548402326828721     0.0020067490181589084
2012-04-28T19:22:07.000Z       27.677043457993243    0.9543808088963189     0.0019412004466213936
2012-04-28T19:22:08.000Z       28.590906302326918    0.9530302100775642     0.0019289860152628248
2012-04-28T19:22:09.000Z       29.498931854661485    0.9515784469245643     0.0019300225852453862
2012-04-28T19:22:11.000Z       30.46534453087728    0.9520420165899153     0.001874640490881231
2012-04-28T19:22:12.000Z       31.388672853569147    0.9511719046536108     0.0018410421033372784
2012-04-28T19:22:13.000Z       32.304108221141554    0.9501208300335754     0.0018228147158247004
2012-04-28T19:22:14.000Z       33.259766561747426    0.9502790446213553     0.0017700786332529664
2012-04-28T19:22:15.000Z       34.159003265853435    0.9488612018292624     0.0017918749726083955
2012-04-28T19:22:17.000Z       35.07108238621278    0.9478670915192646     0.0017786661142261406
2012-04-28T19:22:18.000Z       36.01269193420938    0.9477024193212998     0.0017316245005306312
2012-04-28T19:22:19.000Z       36.992248573043774    0.94851919418061     0.0017120731603884375
2012-04-28T19:22:20.000Z       37.90745907848426    0.947686476962107     0.0016959105672232698
2012-04-28T19:22:22.000Z       38.85243970283225    0.9476204805568846     0.0016536913795882808
2012-04-28T19:22:23.000Z       39.7792430085272    0.9471248335363625     0.0016236754141967682
2012-04-28T19:22:24.000Z       40.81168690463325    0.949108997782169     0.0017543035092000034
2012-04-28T19:22:25.000Z       41.79719740148156    0.9499363045791267     0.0017436209607689683
2012-04-28T19:22:26.000Z       42.76813823355628    0.9504030718568064     0.0017137974377786464
2012-04-28T19:22:28.000Z       43.74168883794402    0.9509062790857398     0.0016873610559739896
2012-04-28T19:22:29.000Z       44.669446508056176    0.9504137554905572     0.001662080530002741
2012-04-28T19:22:30.000Z       45.56120831660766    0.9491918399293265     0.00169838484113209
2012-04-28T19:22:31.000Z       46.50745333609224    0.9491317007365766     0.001663179043011231
2012-04-28T19:22:33.000Z       47.422012259991355    0.9484402451998274     0.00165314215152708
2012-04-28T19:22:34.000Z       48.28622259786475    0.9467886783895052     0.0017591906278733868
2012-04-28T19:22:35.000Z       49.15859180687809    0.9453575347476559     0.0018312016444210113
2012-04-28T19:22:36.000Z       50.06050756891748    0.9445378786588207     0.0018315935416922764
2012-04-28T19:22:38.000Z       50.96572274746981    0.9438096805087004     0.0018256698904563799
2012-04-28T19:22:39.000Z       51.92369521869195    0.9440671857943992     0.0017955081822502179
2012-04-28T19:22:40.000Z       52.95207258842076    0.9455727247932281     0.0018897948488482738
2012-04-28T19:22:41.000Z       53.93452419751635    0.946219722763445     0.0018799090755491916
2012-04-28T19:22:42.000Z       54.87917458138366    0.9461926651962701     0.001846970677067247
2012-04-28T19:22:44.000Z       55.93269416880066    0.9480117655728926     0.0020103647996823045
2012-04-28T19:22:45.000Z       56.93613384078223    0.9489355640130372     0.0020274950335074943
2012-04-28T19:22:46.000Z       57.88305560436328    0.9489025508912012     0.0019937699314547174
2012-04-28T19:22:47.000Z       58.84047961095841    0.9490399937251356     0.001962256391501245
2012-04-28T19:22:49.000Z       59.76313617471805    0.9486212091225087     0.0019416560690981646
2012-04-28T19:22:50.000Z       60.64006888979569    0.9475010764030576     0.0019911367592812626
